# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=2.08097e-07 to 53.7839 h/Mpc,
# number of wavenumbers equal to 6856
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       4.535764622641e-04       1.985494306141e+07       1.985421417129e+07       9.455278070413e+06       0.000000000000e+00       1.984147013950e+07       6.148241117991e+06 
       4.551198818088e-04       1.985469034764e+07       1.985395735721e+07       9.387674669216e+06       0.000000000000e+00       1.984111363424e+07       6.148157880951e+06 
       4.566684852580e-04       1.985443605647e+07       1.985369894840e+07       9.320099451200e+06       0.000000000000e+00       1.984075485847e+07       6.148074148586e+06 
       4.582222966190e-04       1.985418017772e+07       1.985343893466e+07       9.252555895402e+06       0.000000000000e+00       1.984039379704e+07       6.147989917876e+06 
       4.597813399683e-04       1.985392270116e+07       1.985317730576e+07       9.185047512781e+06       0.000000000000e+00       1.984003043468e+07       6.147905185789e+06 
       4.613456394511e-04       1.985366361650e+07       1.985291405137e+07       9.117577846032e+06       0.000000000000e+00       1.983966475604e+07       6.147819949274e+06 
       4.629152192806e-04       1.985340291339e+07       1.985264916115e+07       9.050150469388e+06       0.000000000000e+00       1.983929674568e+07       6.147734205262e+06 
       4.644901037376e-04       1.985314058143e+07       1.985238262466e+07       8.982768988401e+06       0.000000000000e+00       1.983892638804e+07       6.147647950670e+06 
       4.660703171700e-04       1.985287661015e+07       1.985211443143e+07       8.915437039716e+06       0.000000000000e+00       1.983855366749e+07       6.147561182396e+06 
       4.676558839918e-04       1.985261098902e+07       1.985184457091e+07       8.848158290830e+06       0.000000000000e+00       1.983817856829e+07       6.147473897320e+06 
       4.692468286833e-04       1.985234370746e+07       1.985157303251e+07       8.780936439831e+06       0.000000000000e+00       1.983780107462e+07       6.147386092306e+06 
       4.708431757898e-04       1.985207475482e+07       1.985129980557e+07       8.713775215125e+06       0.000000000000e+00       1.983742117053e+07       6.147297764202e+06 
       4.724449499210e-04       1.985180412039e+07       1.985102487938e+07       8.646678375150e+06       0.000000000000e+00       1.983703884002e+07       6.147208909837e+06 
       4.740521757509e-04       1.985153179341e+07       1.985074824316e+07       8.579649708068e+06       0.000000000000e+00       1.983665406695e+07       6.147119526024e+06 
       4.756648780168e-04       1.985125776306e+07       1.985046988608e+07       8.512693031450e+06       0.000000000000e+00       1.983626683511e+07       6.147029609556e+06 
       4.772830815184e-04       1.985098201844e+07       1.985018979725e+07       8.445812191937e+06       0.000000000000e+00       1.983587712819e+07       6.146939157213e+06 
       4.789068111176e-04       1.985070454862e+07       1.984990796572e+07       8.379011064888e+06       0.000000000000e+00       1.983548492976e+07       6.146848165754e+06 
       4.805360917376e-04       1.985042534258e+07       1.984962438048e+07       8.312293554009e+06       0.000000000000e+00       1.983509022331e+07       6.146756631923e+06 
       4.821709483620e-04       1.985014438927e+07       1.984933903046e+07       8.245663590970e+06       0.000000000000e+00       1.983469299225e+07       6.146664552443e+06 
       4.838114060344e-04       1.984986167755e+07       1.984905190454e+07       8.179125134998e+06       0.000000000000e+00       1.983429321985e+07       6.146571924024e+06 
       4.854574898574e-04       1.984957719625e+07       1.984876299153e+07       8.112682172457e+06       0.000000000000e+00       1.983389088932e+07       6.146478743356e+06 
       4.871092249920e-04       1.984929093410e+07       1.984847228018e+07       8.046338716409e+06       0.000000000000e+00       1.983348598374e+07       6.146385007111e+06 
       4.887666366568e-04       1.984900287982e+07       1.984817975920e+07       7.980098806156e+06       0.000000000000e+00       1.983307848611e+07       6.146290711944e+06 
       4.904297501271e-04       1.984871302202e+07       1.984788541722e+07       7.913966506767e+06       0.000000000000e+00       1.983266837933e+07       6.146195854493e+06 
       4.920985907342e-04       1.984842134929e+07       1.984758924281e+07       7.847945908578e+06       0.000000000000e+00       1.983225564620e+07       6.146100431378e+06 
       4.937731838646e-04       1.984812785013e+07       1.984729122450e+07       7.782041126683e+06       0.000000000000e+00       1.983184026940e+07       6.146004439199e+06 
       4.954535549589e-04       1.984783251299e+07       1.984699135075e+07       7.716256300402e+06       0.000000000000e+00       1.983142223155e+07       6.145907874543e+06 
       4.971397295114e-04       1.984753532628e+07       1.984668960996e+07       7.650595592725e+06       0.000000000000e+00       1.983100151514e+07       6.145810733975e+06 
       4.988317330687e-04       1.984723627831e+07       1.984638599047e+07       7.585063189743e+06       0.000000000000e+00       1.983057810257e+07       6.145713014043e+06 
       5.005295912295e-04       1.984693535735e+07       1.984608048056e+07       7.519663300058e+06       0.000000000000e+00       1.983015197613e+07       6.145614711279e+06 
       5.022333296428e-04       1.984663255163e+07       1.984577306846e+07       7.454400154166e+06       0.000000000000e+00       1.982972311803e+07       6.145515822194e+06 
       5.039429740076e-04       1.984632784928e+07       1.984546374234e+07       7.389278003830e+06       0.000000000000e+00       1.982929151035e+07       6.145416343285e+06 
       5.056585500720e-04       1.984602123839e+07       1.984515249030e+07       7.324301121422e+06       0.000000000000e+00       1.982885713510e+07       6.145316271028e+06 
       5.073800836318e-04       1.984571270700e+07       1.984483930039e+07       7.259473799252e+06       0.000000000000e+00       1.982841997418e+07       6.145215601882e+06 
       5.091076005299e-04       1.984540224306e+07       1.984452416060e+07       7.194800348874e+06       0.000000000000e+00       1.982798000937e+07       6.145114332287e+06 
       5.108411266550e-04       1.984508983450e+07       1.984420705885e+07       7.130285100365e+06       0.000000000000e+00       1.982753722238e+07       6.145012458668e+06 
       5.125806879408e-04       1.984477546916e+07       1.984388798303e+07       7.065932401592e+06       0.000000000000e+00       1.982709159480e+07       6.144909977428e+06 
       5.143263103652e-04       1.984445913481e+07       1.984356692094e+07       7.001746617446e+06       0.000000000000e+00       1.982664310811e+07       6.144806884954e+06 
       5.160780199485e-04       1.984414081920e+07       1.984324386035e+07       6.937732129067e+06       0.000000000000e+00       1.982619174372e+07       6.144703177616e+06 
       5.178358427532e-04       1.984382050999e+07       1.984291878894e+07       6.873893333032e+06       0.000000000000e+00       1.982573748291e+07       6.144598851763e+06 
       5.195998048822e-04       1.984349819478e+07       1.984259169436e+07       6.810234640537e+06       0.000000000000e+00       1.982528030687e+07       6.144493903729e+06 
       5.213699324783e-04       1.984317386113e+07       1.984226256418e+07       6.746760476539e+06       0.000000000000e+00       1.982482019669e+07       6.144388329827e+06 
       5.231462517226e-04       1.984284749651e+07       1.984193138594e+07       6.683475278891e+06       0.000000000000e+00       1.982435713336e+07       6.144282126353e+06 
       5.249287888335e-04       1.984251908837e+07       1.984159814708e+07       6.620383497443e+06       0.000000000000e+00       1.982389109776e+07       6.144175289585e+06 
       5.267175700658e-04       1.984218862405e+07       1.984126283503e+07       6.557489593127e+06       0.000000000000e+00       1.982342207068e+07       6.144067815783e+06 
       5.285126217092e-04       1.984185609089e+07       1.984092543713e+07       6.494798037012e+06       0.000000000000e+00       1.982295003281e+07       6.143959701189e+06 
       5.303139700872e-04       1.984152147612e+07       1.984058594067e+07       6.432313309343e+06       0.000000000000e+00       1.982247496471e+07       6.143850942025e+06 
       5.321216415558e-04       1.984118476693e+07       1.984024433289e+07       6.370039898552e+06       0.000000000000e+00       1.982199684688e+07       6.143741534496e+06 
       5.339356625026e-04       1.984084595046e+07       1.983990060096e+07       6.307982300247e+06       0.000000000000e+00       1.982151565969e+07       6.143631474790e+06 
       5.357560593452e-04       1.984050501377e+07       1.983955473201e+07       6.246145016175e+06       0.000000000000e+00       1.982103138343e+07       6.143520759073e+06 
       5.375828585299e-04       1.984016194389e+07       1.983920671309e+07       6.184532553163e+06       0.000000000000e+00       1.982054399826e+07       6.143409383497e+06 
       5.394160865308e-04       1.983981672776e+07       1.983885653122e+07       6.123149422039e+06       0.000000000000e+00       1.982005348427e+07       6.143297344193e+06 
       5.412557698481e-04       1.983946935228e+07       1.983850417335e+07       6.062000136520e+06       0.000000000000e+00       1.981955982144e+07       6.143184637275e+06 
       5.431019350070e-04       1.983911980429e+07       1.983814962637e+07       6.001089212088e+06       0.000000000000e+00       1.981906298963e+07       6.143071258837e+06 
       5.449546085561e-04       1.983876807058e+07       1.983779287712e+07       5.940421164826e+06       0.000000000000e+00       1.981856296863e+07       6.142957204957e+06 
       5.468138170664e-04       1.983841413785e+07       1.983743391238e+07       5.880000510250e+06       0.000000000000e+00       1.981805973810e+07       6.142842471693e+06 
       5.486795871296e-04       1.983805799278e+07       1.983707271888e+07       5.819831762099e+06       0.000000000000e+00       1.981755327761e+07       6.142727055085e+06 
       5.505519453568e-04       1.983769962197e+07       1.983670928330e+07       5.759919431110e+06       0.000000000000e+00       1.981704356665e+07       6.142610951155e+06 
       5.524309183773e-04       1.983733901197e+07       1.983634359224e+07       5.700268023771e+06       0.000000000000e+00       1.981653058459e+07       6.142494155907e+06 
       5.543165328366e-04       1.983697614928e+07       1.983597563227e+07       5.640882041040e+06       0.000000000000e+00       1.981601431069e+07       6.142376665326e+06 
       5.562088153957e-04       1.983661102033e+07       1.983560538991e+07       5.581765977056e+06       0.000000000000e+00       1.981549472413e+07       6.142258475378e+06 
       5.581077927287e-04       1.983624361150e+07       1.983523285159e+07       5.522924317806e+06       0.000000000000e+00       1.981497180398e+07       6.142139582013e+06 
       5.600134915223e-04       1.983587390911e+07       1.983485800373e+07       5.464361539791e+06       0.000000000000e+00       1.981444552923e+07       6.142019981160e+06 
       5.619259384735e-04       1.983550189943e+07       1.983448083266e+07       5.406082108646e+06       0.000000000000e+00       1.981391587873e+07       6.141899668732e+06 
       5.638451602885e-04       1.983512756867e+07       1.983410132469e+07       5.348090477755e+06       0.000000000000e+00       1.981338283127e+07       6.141778640623e+06 
       5.657711836808e-04       1.983475090298e+07       1.983371946604e+07       5.290391086833e+06       0.000000000000e+00       1.981284636552e+07       6.141656892707e+06 
       5.677040353700e-04       1.983437188848e+07       1.983333524291e+07       5.232988360487e+06       0.000000000000e+00       1.981230646007e+07       6.141534420843e+06 
       5.696437420799e-04       1.983399051119e+07       1.983294864142e+07       5.175886706752e+06       0.000000000000e+00       1.981176309339e+07       6.141411220869e+06 
       5.715903305372e-04       1.983360675712e+07       1.983255964767e+07       5.119090515611e+06       0.000000000000e+00       1.981121624387e+07       6.141287288606e+06 
       5.735438274694e-04       1.983322061221e+07       1.983216824768e+07       5.062604157486e+06       0.000000000000e+00       1.981066588979e+07       6.141162619857e+06 
       5.755042596037e-04       1.983283206232e+07       1.983177442743e+07       5.006431981710e+06       0.000000000000e+00       1.981011200933e+07       6.141037210405e+06 
       5.774716536648e-04       1.983244109330e+07       1.983137817285e+07       4.950578314976e+06       0.000000000000e+00       1.980955458059e+07       6.140911056018e+06 
       5.794460363736e-04       1.983204769092e+07       1.983097946981e+07       4.895047459764e+06       0.000000000000e+00       1.980899358157e+07       6.140784152443e+06 
       5.814274344453e-04       1.983165184091e+07       1.983057830414e+07       4.839843692749e+06       0.000000000000e+00       1.980842899015e+07       6.140656495410e+06 
       5.834158745878e-04       1.983125352892e+07       1.983017466162e+07       4.784971263189e+06       0.000000000000e+00       1.980786078415e+07       6.140528080632e+06 
       5.854113834998e-04       1.983085274060e+07       1.982976852798e+07       4.730434391286e+06       0.000000000000e+00       1.980728894126e+07       6.140398903802e+06 
       5.874139878693e-04       1.983044946149e+07       1.982935988888e+07       4.676237266535e+06       0.000000000000e+00       1.980671343911e+07       6.140268960596e+06 
       5.894237143712e-04       1.983004367712e+07       1.982894872998e+07       4.622384046050e+06       0.000000000000e+00       1.980613425519e+07       6.140138246672e+06 
       5.914405896664e-04       1.982963537295e+07       1.982853503683e+07       4.568878852870e+06       0.000000000000e+00       1.980555136695e+07       6.140006757670e+06 
       5.934646403994e-04       1.982922453440e+07       1.982811879498e+07       4.515725774247e+06       0.000000000000e+00       1.980496475170e+07       6.139874489211e+06 
       5.954958931963e-04       1.982881114682e+07       1.982769998992e+07       4.462928859921e+06       0.000000000000e+00       1.980437438668e+07       6.139741436901e+06 
       5.975343746635e-04       1.982839519555e+07       1.982727860708e+07       4.410492120365e+06       0.000000000000e+00       1.980378024904e+07       6.139607596325e+06 
       5.995801113855e-04       1.982797666583e+07       1.982685463185e+07       4.358419525032e+06       0.000000000000e+00       1.980318231582e+07       6.139472963053e+06 
       6.016331299230e-04       1.982755554290e+07       1.982642804959e+07       4.306715000563e+06       0.000000000000e+00       1.980258056398e+07       6.139337532634e+06 
       6.036934568111e-04       1.982713181191e+07       1.982599884559e+07       4.255382429002e+06       0.000000000000e+00       1.980197497039e+07       6.139201300602e+06 
       6.057611185572e-04       1.982670545799e+07       1.982556700511e+07       4.204425645980e+06       0.000000000000e+00       1.980136551182e+07       6.139064262473e+06 
       6.078361416393e-04       1.982627646621e+07       1.982513251336e+07       4.153848438892e+06       0.000000000000e+00       1.980075216496e+07       6.138926413744e+06 
       6.099185525039e-04       1.982584482160e+07       1.982469535551e+07       4.103654545057e+06       0.000000000000e+00       1.980013490640e+07       6.138787749897e+06 
       6.120083775640e-04       1.982541050915e+07       1.982425551668e+07       4.053847649870e+06       0.000000000000e+00       1.979951371266e+07       6.138648266393e+06 
       6.141056431972e-04       1.982497351377e+07       1.982381298196e+07       4.004431384938e+06       0.000000000000e+00       1.979888856014e+07       6.138507958679e+06 
       6.162103757435e-04       1.982453382037e+07       1.982336773638e+07       3.955409326207e+06       0.000000000000e+00       1.979825942519e+07       6.138366822183e+06 
       6.183226015035e-04       1.982409141380e+07       1.982291976495e+07       3.906784992078e+06       0.000000000000e+00       1.979762628403e+07       6.138224852316e+06 
       6.204423467363e-04       1.982364627884e+07       1.982246905261e+07       3.858561841514e+06       0.000000000000e+00       1.979698911284e+07       6.138082044471e+06 
       6.225696376574e-04       1.982319840026e+07       1.982201558429e+07       3.810743272136e+06       0.000000000000e+00       1.979634788768e+07       6.137938394026e+06 
       6.247045004365e-04       1.982274776277e+07       1.982155934485e+07       3.763332618320e+06       0.000000000000e+00       1.979570258454e+07       6.137793896340e+06 
       6.268469611956e-04       1.982229435105e+07       1.982110031914e+07       3.716333149278e+06       0.000000000000e+00       1.979505317931e+07       6.137648546755e+06 
       6.289970460068e-04       1.982183814973e+07       1.982063849196e+07       3.669748067140e+06       0.000000000000e+00       1.979439964782e+07       6.137502340597e+06 
       6.311547808904e-04       1.982137914338e+07       1.982017384805e+07       3.623580505026e+06       0.000000000000e+00       1.979374196580e+07       6.137355273176e+06 
       6.333201918122e-04       1.982091731657e+07       1.981970637214e+07       3.577833525123e+06       0.000000000000e+00       1.979308010890e+07       6.137207339784e+06 
       6.354933046821e-04       1.982045265380e+07       1.981923604892e+07       3.532510116755e+06       0.000000000000e+00       1.979241405269e+07       6.137058535695e+06 
       6.376741453512e-04       1.981998513954e+07       1.981876286304e+07       3.487613194447e+06       0.000000000000e+00       1.979174377266e+07       6.136908856170e+06 
       6.398627396103e-04       1.981951475822e+07       1.981828679910e+07       3.443145596006e+06       0.000000000000e+00       1.979106924423e+07       6.136758296450e+06 
       6.420591131871e-04       1.981904149423e+07       1.981780784168e+07       3.399110080583e+06       0.000000000000e+00       1.979039044271e+07       6.136606851763e+06 
       6.442632917445e-04       1.981856533193e+07       1.981732597533e+07       3.355509326753e+06       0.000000000000e+00       1.978970734338e+07       6.136454517318e+06 
       6.464753008778e-04       1.981808625563e+07       1.981684118455e+07       3.312345930594e+06       0.000000000000e+00       1.978901992139e+07       6.136301288309e+06 
       6.486951661133e-04       1.981760424962e+07       1.981635345382e+07       3.269622403773e+06       0.000000000000e+00       1.978832815185e+07       6.136147159913e+06 
       6.509229129052e-04       1.981711929814e+07       1.981586276758e+07       3.227341171635e+06       0.000000000000e+00       1.978763200978e+07       6.135992127294e+06 
       6.531585666338e-04       1.981663138541e+07       1.981536911025e+07       3.185504571306e+06       0.000000000000e+00       1.978693147013e+07       6.135836185597e+06 
       6.554021526031e-04       1.981614049560e+07       1.981487246621e+07       3.144114849806e+06       0.000000000000e+00       1.978622650778e+07       6.135679329953e+06 
       6.576536960387e-04       1.981564661285e+07       1.981437281980e+07       3.103174162165e+06       0.000000000000e+00       1.978551709753e+07       6.135521555477e+06 
       6.599132220852e-04       1.981514972129e+07       1.981387015535e+07       3.062684569563e+06       0.000000000000e+00       1.978480321410e+07       6.135362857267e+06 
       6.621807558042e-04       1.981464980498e+07       1.981336445715e+07       3.022648037480e+06       0.000000000000e+00       1.978408483215e+07       6.135203230410e+06 
       6.644563221718e-04       1.981414684798e+07       1.981285570947e+07       2.983066433857e+06       0.000000000000e+00       1.978336192628e+07       6.135042669973e+06 
       6.667399460761e-04       1.981364083431e+07       1.981234389654e+07       2.943941527284e+06       0.000000000000e+00       1.978263447101e+07       6.134881171010e+06 
       6.690316523154e-04       1.981313174796e+07       1.981182900258e+07       2.905274985202e+06       0.000000000000e+00       1.978190244078e+07       6.134718728562e+06 
       6.713314655953e-04       1.981261957289e+07       1.981131101176e+07       2.867068372126e+06       0.000000000000e+00       1.978116580998e+07       6.134555337652e+06 
       6.736394105267e-04       1.981210429303e+07       1.981078990826e+07       2.829323147889e+06       0.000000000000e+00       1.978042455294e+07       6.134390993291e+06 
       6.759555116234e-04       1.981158589228e+07       1.981026567620e+07       2.792040665921e+06       0.000000000000e+00       1.977967864390e+07       6.134225690474e+06 
       6.782797932994e-04       1.981106435453e+07       1.980973829970e+07       2.755222171537e+06       0.000000000000e+00       1.977892805707e+07       6.134059424182e+06 
       6.806122798669e-04       1.981053966363e+07       1.980920776285e+07       2.718868800271e+06       0.000000000000e+00       1.977817276656e+07       6.133892189382e+06 
       6.829529955338e-04       1.981001180340e+07       1.980867404972e+07       2.682981576225e+06       0.000000000000e+00       1.977741274645e+07       6.133723981028e+06 
       6.853019644013e-04       1.980948075766e+07       1.980813714435e+07       2.647561410459e+06       0.000000000000e+00       1.977664797074e+07       6.133554794060e+06 
       6.876592104614e-04       1.980894651019e+07       1.980759703079e+07       2.612609099413e+06       0.000000000000e+00       1.977587841339e+07       6.133384623402e+06 
       6.900247575946e-04       1.980840904474e+07       1.980705369303e+07       2.578125323360e+06       0.000000000000e+00       1.977510404828e+07       6.133213463969e+06 
       6.923986295676e-04       1.980786834506e+07       1.980650711506e+07       2.544110644903e+06       0.000000000000e+00       1.977432484925e+07       6.133041310659e+06 
       6.947808500305e-04       1.980732439486e+07       1.980595728086e+07       2.510565507504e+06       0.000000000000e+00       1.977354079007e+07       6.132868158358e+06 
       6.971714425148e-04       1.980677717784e+07       1.980540417439e+07       2.477490234062e+06       0.000000000000e+00       1.977275184448e+07       6.132694001940e+06 
       6.995704304308e-04       1.980622667768e+07       1.980484777959e+07       2.444885025530e+06       0.000000000000e+00       1.977195798614e+07       6.132518836267e+06 
       7.019778370650e-04       1.980567287805e+07       1.980428808038e+07       2.412749959574e+06       0.000000000000e+00       1.977115918868e+07       6.132342656186e+06 
       7.043936855781e-04       1.980511576258e+07       1.980372506067e+07       2.381084989287e+06       0.000000000000e+00       1.977035542567e+07       6.132165456534e+06 
       7.068179990022e-04       1.980455531491e+07       1.980315870437e+07       2.349889941945e+06       0.000000000000e+00       1.976954667062e+07       6.131987232136e+06 
       7.092508002382e-04       1.980399151866e+07       1.980258899536e+07       2.319164517821e+06       0.000000000000e+00       1.976873289701e+07       6.131807977803e+06 
       7.116921120540e-04       1.980342435741e+07       1.980201591752e+07       2.288908289045e+06       0.000000000000e+00       1.976791407826e+07       6.131627688339e+06 
       7.141419570814e-04       1.980285381477e+07       1.980143945472e+07       2.259120698523e+06       0.000000000000e+00       1.976709018777e+07       6.131446358531e+06 
       7.166003578141e-04       1.980227987429e+07       1.980085959081e+07       2.229801058915e+06       0.000000000000e+00       1.976626119886e+07       6.131263983159e+06 
       7.190673366049e-04       1.980170251956e+07       1.980027630963e+07       2.200948551671e+06       0.000000000000e+00       1.976542708484e+07       6.131080556992e+06 
       7.215429156637e-04       1.980112173411e+07       1.979968959503e+07       2.172562226123e+06       0.000000000000e+00       1.976458781896e+07       6.130896074786e+06 
       7.240271170546e-04       1.980053750149e+07       1.979909943085e+07       2.144640998653e+06       0.000000000000e+00       1.976374337443e+07       6.130710531288e+06 
       7.265199626937e-04       1.979994980524e+07       1.979850580090e+07       2.117183651911e+06       0.000000000000e+00       1.976289372444e+07       6.130523921237e+06 
       7.290214743466e-04       1.979935862889e+07       1.979790868902e+07       2.090188834113e+06       0.000000000000e+00       1.976203884212e+07       6.130336239359e+06 
       7.315316736261e-04       1.979876395595e+07       1.979730807903e+07       2.063655058401e+06       0.000000000000e+00       1.976117870058e+07       6.130147480373e+06 
       7.340505819896e-04       1.979816576994e+07       1.979670395473e+07       2.037580702281e+06       0.000000000000e+00       1.976031327290e+07       6.129957638986e+06 
       7.365782207365e-04       1.979756405437e+07       1.979609629995e+07       2.011964007124e+06       0.000000000000e+00       1.975944253211e+07       6.129766709900e+06 
       7.391146110062e-04       1.979695879275e+07       1.979548509850e+07       1.986803077757e+06       0.000000000000e+00       1.975856645123e+07       6.129574687805e+06 
       7.416597737756e-04       1.979634996858e+07       1.979487033419e+07       1.962095882117e+06       0.000000000000e+00       1.975768500324e+07       6.129381567383e+06 
       7.442137298563e-04       1.979573756537e+07       1.979425199084e+07       1.937840250993e+06       0.000000000000e+00       1.975679816109e+07       6.129187343311e+06 
       7.467764998924e-04       1.979512156662e+07       1.979363005228e+07       1.914033877850e+06       0.000000000000e+00       1.975590589770e+07       6.128992010254e+06 
       7.493481043585e-04       1.979450195584e+07       1.979300450230e+07       1.890674318726e+06       0.000000000000e+00       1.975500818599e+07       6.128795562873e+06 
       7.519285635565e-04       1.979387871652e+07       1.979237532476e+07       1.867758992230e+06       0.000000000000e+00       1.975410499883e+07       6.128597995821e+06 
       7.545178976139e-04       1.979325183218e+07       1.979174250346e+07       1.845285179609e+06       0.000000000000e+00       1.975319630908e+07       6.128399303742e+06 
       7.571161264812e-04       1.979262128632e+07       1.979110602226e+07       1.823250024919e+06       0.000000000000e+00       1.975228208958e+07       6.128199481278e+06 
       7.597232699294e-04       1.979198706247e+07       1.979046586498e+07       1.801650535275e+06       0.000000000000e+00       1.975136231315e+07       6.127998523060e+06 
       7.623393475477e-04       1.979134914414e+07       1.978982201550e+07       1.780483581203e+06       0.000000000000e+00       1.975043695260e+07       6.127796423717e+06 
       7.649643787411e-04       1.979070751487e+07       1.978917445765e+07       1.759745897071e+06       0.000000000000e+00       1.974950598072e+07       6.127593177872e+06 
       7.675983827285e-04       1.979006215819e+07       1.978852317532e+07       1.739434081635e+06       0.000000000000e+00       1.974856937029e+07       6.127388780141e+06 
       7.702413785396e-04       1.978941305764e+07       1.978786815239e+07       1.719544598662e+06       0.000000000000e+00       1.974762709407e+07       6.127183225137e+06 
       7.728933850133e-04       1.978876019679e+07       1.978720937274e+07       1.700073777665e+06       0.000000000000e+00       1.974667912482e+07       6.126976507469e+06 
       7.755544207947e-04       1.978810355919e+07       1.978654682030e+07       1.681017814731e+06       0.000000000000e+00       1.974572543528e+07       6.126768621742e+06 
       7.782245043335e-04       1.978744312843e+07       1.978588047897e+07       1.662372773452e+06       0.000000000000e+00       1.974476599821e+07       6.126559562556e+06 
       7.809036538814e-04       1.978677888810e+07       1.978521033270e+07       1.644134585957e+06       0.000000000000e+00       1.974380078633e+07       6.126349324509e+06 
       7.835918874897e-04       1.978611082180e+07       1.978453636544e+07       1.626299054049e+06       0.000000000000e+00       1.974282977239e+07       6.126137902197e+06 
       7.862892230072e-04       1.978543891316e+07       1.978385856116e+07       1.608861850445e+06       0.000000000000e+00       1.974185292911e+07       6.125925290213e+06 
       7.889956780780e-04       1.978476314582e+07       1.978317690385e+07       1.591818520123e+06       0.000000000000e+00       1.974087022924e+07       6.125711483147e+06 
       7.917112701392e-04       1.978408350343e+07       1.978249137752e+07       1.575164481777e+06       0.000000000000e+00       1.973988164551e+07       6.125496475591e+06 
       7.944360164187e-04       1.978339996966e+07       1.978180196619e+07       1.558895029371e+06       0.000000000000e+00       1.973888715065e+07       6.125280262132e+06 
       7.971699339332e-04       1.978271252822e+07       1.978110865392e+07       1.543005333816e+06       0.000000000000e+00       1.973788671743e+07       6.125062837359e+06 
       7.999130394857e-04       1.978202116281e+07       1.978041142477e+07       1.527490444740e+06       0.000000000000e+00       1.973688031859e+07       6.124844195859e+06 
       8.026653496636e-04       1.978132585717e+07       1.977971026286e+07       1.512345292383e+06       0.000000000000e+00       1.973586792691e+07       6.124624332221e+06 
       8.054268808365e-04       1.978062659508e+07       1.977900515229e+07       1.497564689588e+06       0.000000000000e+00       1.973484951515e+07       6.124403241035e+06 
       8.081976491541e-04       1.977992336030e+07       1.977829607721e+07       1.483143333910e+06       0.000000000000e+00       1.973382505610e+07       6.124180916890e+06 
       8.109776705440e-04       1.977921613665e+07       1.977758302180e+07       1.469075809839e+06       0.000000000000e+00       1.973279452258e+07       6.123957354379e+06 
       8.137669607099e-04       1.977850490796e+07       1.977686597027e+07       1.455356591126e+06       0.000000000000e+00       1.973175788741e+07       6.123732548095e+06 
       8.165655351293e-04       1.977778965811e+07       1.977614490683e+07       1.441980043224e+06       0.000000000000e+00       1.973071512342e+07       6.123506492636e+06 
       8.193734090515e-04       1.977707037099e+07       1.977541981575e+07       1.428940425842e+06       0.000000000000e+00       1.972966620348e+07       6.123279182602e+06 
       8.221905974958e-04       1.977634703051e+07       1.977469068133e+07       1.416231895606e+06       0.000000000000e+00       1.972861110048e+07       6.123050612597e+06 
       8.250171152493e-04       1.977561962063e+07       1.977395748788e+07       1.403848508834e+06       0.000000000000e+00       1.972754978732e+07       6.122820777228e+06 
       8.278529768651e-04       1.977488812534e+07       1.977322021976e+07       1.391784224419e+06       0.000000000000e+00       1.972648223694e+07       6.122589671107e+06 
       8.306981966602e-04       1.977415252866e+07       1.977247886137e+07       1.380032906820e+06       0.000000000000e+00       1.972540842230e+07       6.122357288854e+06 
       8.335527887138e-04       1.977341281463e+07       1.977173339713e+07       1.368588329171e+06       0.000000000000e+00       1.972432831640e+07       6.122123625090e+06 
       8.364167668652e-04       1.977266896736e+07       1.977098381149e+07       1.357444176483e+06       0.000000000000e+00       1.972324189227e+07       6.121888674446e+06 
       8.392901447122e-04       1.977192097096e+07       1.977023008896e+07       1.346594048972e+06       0.000000000000e+00       1.972214912297e+07       6.121652431558e+06 
       8.421729356092e-04       1.977116880960e+07       1.976947221409e+07       1.336031465472e+06       0.000000000000e+00       1.972104998158e+07       6.121414891070e+06 
       8.450651526651e-04       1.977041246748e+07       1.976871017143e+07       1.325749866974e+06       0.000000000000e+00       1.971994444126e+07       6.121176047632e+06 
       8.479668087422e-04       1.976965192884e+07       1.976794394562e+07       1.315742620252e+06       0.000000000000e+00       1.971883247517e+07       6.120935895906e+06 
       8.508779164535e-04       1.976888717796e+07       1.976717352131e+07       1.306003021602e+06       0.000000000000e+00       1.971771405653e+07       6.120694430559e+06 
       8.537984881620e-04       1.976811819918e+07       1.976639888319e+07       1.296524300676e+06       0.000000000000e+00       1.971658915860e+07       6.120451646270e+06 
       8.567285359784e-04       1.976734497685e+07       1.976562001603e+07       1.287299624415e+06       0.000000000000e+00       1.971545775469e+07       6.120207537727e+06 
       8.596680717596e-04       1.976656749540e+07       1.976483690460e+07       1.278322101081e+06       0.000000000000e+00       1.971431981815e+07       6.119962099629e+06 
       8.626171071070e-04       1.976578573928e+07       1.976404953374e+07       1.269584784380e+06       0.000000000000e+00       1.971317532239e+07       6.119715326686e+06 
       8.655756533652e-04       1.976499969299e+07       1.976325788833e+07       1.261080677685e+06       0.000000000000e+00       1.971202424085e+07       6.119467213621e+06 
