# Rescaled matter transfer functions [-T_i(k)/k^2] for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=2.08122e-07 to 53.7659 h/Mpc,
# number of wavenumbers equal to 6850
# T_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# The rescaling factor [-1/k^2] with k in 1/Mpc is here to match the CMBFAST/CAMB output convention
#
#
#    1:k (h/Mpc)              2:-T_cdm/k2              3:-T_b/k2                4:-T_g/k2                5:-T_ur/k2               6:-T_ncdm/k2             7:-T_tot/k2          
       2.893285322619e-04       1.987197357236e+07       1.987164467323e+07       1.755263106236e+07       0.000000000000e+00       2.014040655705e+07       6.157050483890e+06 
       2.903780421776e-04       1.987185706463e+07       1.987152595193e+07       1.749931786777e+07       0.000000000000e+00       2.014023822606e+07       6.157010853849e+06 
       2.914302931027e-04       1.987173985912e+07       1.987140652146e+07       1.744582509775e+07       0.000000000000e+00       2.014006887629e+07       6.156970993983e+06 
       2.924852993519e-04       1.987162195146e+07       1.987128637742e+07       1.739215299813e+07       0.000000000000e+00       2.013989850122e+07       6.156930902925e+06 
       2.935430753069e-04       1.987150333724e+07       1.987116551532e+07       1.733830182713e+07       0.000000000000e+00       2.013972709428e+07       6.156890579296e+06 
       2.946036354173e-04       1.987138401200e+07       1.987104393069e+07       1.728427185547e+07       0.000000000000e+00       2.013955464886e+07       6.156850021710e+06 
       2.956669942003e-04       1.987126397129e+07       1.987092161899e+07       1.723006336668e+07       0.000000000000e+00       2.013938115829e+07       6.156809228768e+06 
       2.967331662414e-04       1.987114321058e+07       1.987079857566e+07       1.717567665716e+07       0.000000000000e+00       2.013920661587e+07       6.156768199066e+06 
       2.978021661943e-04       1.987102172533e+07       1.987067479611e+07       1.712111203645e+07       0.000000000000e+00       2.013903101483e+07       6.156726931185e+06 
       2.988740087816e-04       1.987089951098e+07       1.987055027572e+07       1.706636982738e+07       0.000000000000e+00       2.013885434836e+07       6.156685423702e+06 
       2.999487087947e-04       1.987077656292e+07       1.987042500983e+07       1.701145036628e+07       0.000000000000e+00       2.013867660959e+07       6.156643675179e+06 
       3.010262810942e-04       1.987065287650e+07       1.987029899375e+07       1.695635400315e+07       0.000000000000e+00       2.013849779161e+07       6.156601684174e+06 
       3.021067406102e-04       1.987052844706e+07       1.987017222275e+07       1.690108110188e+07       0.000000000000e+00       2.013831788746e+07       6.156559449229e+06 
       3.031901023426e-04       1.987040326988e+07       1.987004469208e+07       1.684563204040e+07       0.000000000000e+00       2.013813689011e+07       6.156516968881e+06 
       3.042763813611e-04       1.987027734023e+07       1.986991639694e+07       1.679000721094e+07       0.000000000000e+00       2.013795479249e+07       6.156474241655e+06 
       3.053655928058e-04       1.987015065333e+07       1.986978733251e+07       1.673420702017e+07       0.000000000000e+00       2.013777158750e+07       6.156431266065e+06 
       3.064577518875e-04       1.987002320437e+07       1.986965749392e+07       1.667823188941e+07       0.000000000000e+00       2.013758726794e+07       6.156388040618e+06 
       3.075528738876e-04       1.986989498850e+07       1.986952687627e+07       1.662208225487e+07       0.000000000000e+00       2.013740182659e+07       6.156344563808e+06 
       3.086509741584e-04       1.986976600086e+07       1.986939547465e+07       1.656575856781e+07       0.000000000000e+00       2.013721525618e+07       6.156300834120e+06 
       3.097520681239e-04       1.986963623652e+07       1.986926328407e+07       1.650926129473e+07       0.000000000000e+00       2.013702754936e+07       6.156256850029e+06 
       3.108561712792e-04       1.986950569053e+07       1.986913029955e+07       1.645259091764e+07       0.000000000000e+00       2.013683869876e+07       6.156212609999e+06 
       3.119632991917e-04       1.986937435792e+07       1.986899651603e+07       1.639574793420e+07       0.000000000000e+00       2.013664869691e+07       6.156168112484e+06 
       3.130734675005e-04       1.986924223365e+07       1.986886192846e+07       1.633873285796e+07       0.000000000000e+00       2.013645753633e+07       6.156123355928e+06 
       3.141866919172e-04       1.986910931268e+07       1.986872653172e+07       1.628154621857e+07       0.000000000000e+00       2.013626520945e+07       6.156078338764e+06 
       3.153029882259e-04       1.986897558991e+07       1.986859032066e+07       1.622418856196e+07       0.000000000000e+00       2.013607170868e+07       6.156033059414e+06 
       3.164223722836e-04       1.986884106021e+07       1.986845329011e+07       1.616666045059e+07       0.000000000000e+00       2.013587702635e+07       6.155987516291e+06 
       3.175448600203e-04       1.986870571842e+07       1.986831543484e+07       1.610896246365e+07       0.000000000000e+00       2.013568115472e+07       6.155941707795e+06 
       3.186704674394e-04       1.986856955934e+07       1.986817674960e+07       1.605109519725e+07       0.000000000000e+00       2.013548408603e+07       6.155895632318e+06 
       3.197992106177e-04       1.986843257771e+07       1.986803722910e+07       1.599305926467e+07       0.000000000000e+00       2.013528581243e+07       6.155849288239e+06 
       3.209311057059e-04       1.986829476828e+07       1.986789686800e+07       1.593485529656e+07       0.000000000000e+00       2.013508632603e+07       6.155802673927e+06 
       3.220661689288e-04       1.986815612572e+07       1.986775566095e+07       1.587648394114e+07       0.000000000000e+00       2.013488561889e+07       6.155755787740e+06 
       3.232044165852e-04       1.986801664469e+07       1.986761360253e+07       1.581794586448e+07       0.000000000000e+00       2.013468368298e+07       6.155708628025e+06 
       3.243458650488e-04       1.986787631978e+07       1.986747068730e+07       1.575924175062e+07       0.000000000000e+00       2.013448051023e+07       6.155661193118e+06 
       3.254905307677e-04       1.986773514558e+07       1.986732690978e+07       1.570037230190e+07       0.000000000000e+00       2.013427609253e+07       6.155613481344e+06 
       3.266384302651e-04       1.986759311661e+07       1.986718226444e+07       1.564133823910e+07       0.000000000000e+00       2.013407042168e+07       6.155565491018e+06 
       3.277895801394e-04       1.986745022737e+07       1.986703674574e+07       1.558214030171e+07       0.000000000000e+00       2.013386348943e+07       6.155517220440e+06 
       3.289439970643e-04       1.986730647232e+07       1.986689034806e+07       1.552277924812e+07       0.000000000000e+00       2.013365528748e+07       6.155468667902e+06 
       3.301016977892e-04       1.986716184586e+07       1.986674306578e+07       1.546325585588e+07       0.000000000000e+00       2.013344580745e+07       6.155419831685e+06 
       3.312626991395e-04       1.986701634239e+07       1.986659489321e+07       1.540357092191e+07       0.000000000000e+00       2.013323504091e+07       6.155370710057e+06 
       3.324270180164e-04       1.986686995622e+07       1.986644582463e+07       1.534372526271e+07       0.000000000000e+00       2.013302297937e+07       6.155321301274e+06 
       3.335946713975e-04       1.986672268166e+07       1.986629585430e+07       1.528371971461e+07       0.000000000000e+00       2.013280961427e+07       6.155271603583e+06 
       3.347656763370e-04       1.986657451298e+07       1.986614497641e+07       1.522355513402e+07       0.000000000000e+00       2.013259493701e+07       6.155221615216e+06 
       3.359400499656e-04       1.986642544437e+07       1.986599318512e+07       1.516323239759e+07       0.000000000000e+00       2.013237893889e+07       6.155171334396e+06 
       3.371178094911e-04       1.986627547002e+07       1.986584047456e+07       1.510275240252e+07       0.000000000000e+00       2.013216161117e+07       6.155120759332e+06 
       3.382989721982e-04       1.986612458405e+07       1.986568683881e+07       1.504211606673e+07       0.000000000000e+00       2.013194294506e+07       6.155069888225e+06 
       3.394835554490e-04       1.986597278058e+07       1.986553227190e+07       1.498132432913e+07       0.000000000000e+00       2.013172293167e+07       6.155018719260e+06 
       3.406715766831e-04       1.986582005363e+07       1.986537676783e+07       1.492037814982e+07       0.000000000000e+00       2.013150156207e+07       6.154967250612e+06 
       3.418630534178e-04       1.986566639724e+07       1.986522032057e+07       1.485927851037e+07       0.000000000000e+00       2.013127882726e+07       6.154915480443e+06 
       3.430580032482e-04       1.986551180535e+07       1.986506292401e+07       1.479802641401e+07       0.000000000000e+00       2.013105471817e+07       6.154863406904e+06 
       3.442564438476e-04       1.986535627190e+07       1.986490457204e+07       1.473662288586e+07       0.000000000000e+00       2.013082922568e+07       6.154811028134e+06 
       3.454583929674e-04       1.986519979077e+07       1.986474525849e+07       1.467506897322e+07       0.000000000000e+00       2.013060234059e+07       6.154758342259e+06 
       3.466638684374e-04       1.986504235581e+07       1.986458497713e+07       1.461336574574e+07       0.000000000000e+00       2.013037405362e+07       6.154705347393e+06 
       3.478728881661e-04       1.986488396080e+07       1.986442372172e+07       1.455151429568e+07       0.000000000000e+00       2.013014435545e+07       6.154652041638e+06 
       3.490854701408e-04       1.986472459951e+07       1.986426148595e+07       1.448951573817e+07       0.000000000000e+00       2.012991323668e+07       6.154598423082e+06 
       3.503016324274e-04       1.986456426564e+07       1.986409826349e+07       1.442737121140e+07       0.000000000000e+00       2.012968068785e+07       6.154544489802e+06 
       3.515213931713e-04       1.986440295286e+07       1.986393404794e+07       1.436508187690e+07       0.000000000000e+00       2.012944669941e+07       6.154490239863e+06 
       3.527447705970e-04       1.986424065480e+07       1.986376883288e+07       1.430264891972e+07       0.000000000000e+00       2.012921126177e+07       6.154435671317e+06 
       3.539717830081e-04       1.986407736502e+07       1.986360261183e+07       1.424007354873e+07       0.000000000000e+00       2.012897436524e+07       6.154380782202e+06 
       3.552024487883e-04       1.986391307708e+07       1.986343537827e+07       1.417735699681e+07       0.000000000000e+00       2.012873600010e+07       6.154325570544e+06 
       3.564367864004e-04       1.986374778445e+07       1.986326712564e+07       1.411450052110e+07       0.000000000000e+00       2.012849615652e+07       6.154270034357e+06 
       3.576748143876e-04       1.986358148059e+07       1.986309784733e+07       1.405150540322e+07       0.000000000000e+00       2.012825482462e+07       6.154214171641e+06 
       3.589165513725e-04       1.986341415888e+07       1.986292753669e+07       1.398837294954e+07       0.000000000000e+00       2.012801199445e+07       6.154157980384e+06 
       3.601620160583e-04       1.986324581269e+07       1.986275618701e+07       1.392510449138e+07       0.000000000000e+00       2.012776765598e+07       6.154101458561e+06 
       3.614112272280e-04       1.986307643533e+07       1.986258379156e+07       1.386170138524e+07       0.000000000000e+00       2.012752179911e+07       6.154044604132e+06 
       3.626642037453e-04       1.986290602005e+07       1.986241034355e+07       1.379816501309e+07       0.000000000000e+00       2.012727441368e+07       6.153987415047e+06 
       3.639209645541e-04       1.986273456008e+07       1.986223583613e+07       1.373449678250e+07       0.000000000000e+00       2.012702548945e+07       6.153929889241e+06 
       3.651815286789e-04       1.986256204858e+07       1.986206026242e+07       1.367069812699e+07       0.000000000000e+00       2.012677501609e+07       6.153872024635e+06 
       3.664459152251e-04       1.986238847867e+07       1.986188361550e+07       1.360677050615e+07       0.000000000000e+00       2.012652298322e+07       6.153813819138e+06 
       3.677141433786e-04       1.986221384344e+07       1.986170588839e+07       1.354271540595e+07       0.000000000000e+00       2.012626938037e+07       6.153755270645e+06 
       3.689862324063e-04       1.986203813590e+07       1.986152707406e+07       1.347853433894e+07       0.000000000000e+00       2.012601419702e+07       6.153696377037e+06 
       3.702622016560e-04       1.986186134905e+07       1.986134716545e+07       1.341422884447e+07       0.000000000000e+00       2.012575742254e+07       6.153637136184e+06 
       3.715420705567e-04       1.986168347581e+07       1.986116615544e+07       1.334980048891e+07       0.000000000000e+00       2.012549904625e+07       6.153577545939e+06 
       3.728258586183e-04       1.986150450908e+07       1.986098403685e+07       1.328525086591e+07       0.000000000000e+00       2.012523905739e+07       6.153517604143e+06 
       3.741135854321e-04       1.986132444168e+07       1.986080080249e+07       1.322058159659e+07       0.000000000000e+00       2.012497744511e+07       6.153457308623e+06 
       3.754052706705e-04       1.986114326642e+07       1.986061644508e+07       1.315579432977e+07       0.000000000000e+00       2.012471419851e+07       6.153396657193e+06 
       3.767009340872e-04       1.986096097602e+07       1.986043095732e+07       1.309089074218e+07       0.000000000000e+00       2.012444930658e+07       6.153335647652e+06 
       3.780005955176e-04       1.986077756318e+07       1.986024433184e+07       1.302587253873e+07       0.000000000000e+00       2.012418275827e+07       6.153274277785e+06 
       3.793042748781e-04       1.986059302054e+07       1.986005656124e+07       1.296074145263e+07       0.000000000000e+00       2.012391454241e+07       6.153212545365e+06 
       3.806119921668e-04       1.986040734069e+07       1.985986763805e+07       1.289549924572e+07       0.000000000000e+00       2.012364464778e+07       6.153150448147e+06 
       3.819237674634e-04       1.986022051619e+07       1.985967755478e+07       1.283014770858e+07       0.000000000000e+00       2.012337306308e+07       6.153087983876e+06 
       3.832396209288e-04       1.986003253951e+07       1.985948630387e+07       1.276468866081e+07       0.000000000000e+00       2.012309977692e+07       6.153025150280e+06 
       3.845595728058e-04       1.985984340311e+07       1.985929387770e+07       1.269912395117e+07       0.000000000000e+00       2.012282477784e+07       6.152961945075e+06 
       3.858836434186e-04       1.985965309937e+07       1.985910026863e+07       1.263345545788e+07       0.000000000000e+00       2.012254805430e+07       6.152898365960e+06 
       3.872118531730e-04       1.985946162064e+07       1.985890546894e+07       1.256768508872e+07       0.000000000000e+00       2.012226959465e+07       6.152834410622e+06 
       3.885442225564e-04       1.985926895920e+07       1.985870947087e+07       1.250181478131e+07       0.000000000000e+00       2.012198938721e+07       6.152770076731e+06 
       3.898807721377e-04       1.985907510730e+07       1.985851226663e+07       1.243584650324e+07       0.000000000000e+00       2.012170742019e+07       6.152705361946e+06 
       3.912215225675e-04       1.985888005713e+07       1.985831384834e+07       1.236978225232e+07       0.000000000000e+00       2.012142368170e+07       6.152640263908e+06 
       3.925664945778e-04       1.985868380082e+07       1.985811420809e+07       1.230362405675e+07       0.000000000000e+00       2.012113815981e+07       6.152574780245e+06 
       3.939157089822e-04       1.985848633045e+07       1.985791333793e+07       1.223737397528e+07       0.000000000000e+00       2.012085084246e+07       6.152508908570e+06 
       3.952691866758e-04       1.985828763807e+07       1.985771122984e+07       1.217103409742e+07       0.000000000000e+00       2.012056171756e+07       6.152442646481e+06 
       3.966269486351e-04       1.985808771564e+07       1.985750787575e+07       1.210460654363e+07       0.000000000000e+00       2.012027077289e+07       6.152375991561e+06 
       3.979890159179e-04       1.985788655509e+07       1.985730326754e+07       1.203809346547e+07       0.000000000000e+00       2.011997799617e+07       6.152308941379e+06 
       3.993554096634e-04       1.985768414831e+07       1.985709739704e+07       1.197149704578e+07       0.000000000000e+00       2.011968337502e+07       6.152241493488e+06 
       4.007261510921e-04       1.985748048710e+07       1.985689025603e+07       1.190481949886e+07       0.000000000000e+00       2.011938689700e+07       6.152173645425e+06 
       4.021012615057e-04       1.985727556325e+07       1.985668183623e+07       1.183806307060e+07       0.000000000000e+00       2.011908854955e+07       6.152105394715e+06 
       4.034807622868e-04       1.985706936846e+07       1.985647212931e+07       1.177123003867e+07       0.000000000000e+00       2.011878832006e+07       6.152036738865e+06 
       4.048646748992e-04       1.985686189439e+07       1.985626112688e+07       1.170432271268e+07       0.000000000000e+00       2.011848619581e+07       6.151967675367e+06 
       4.062530208875e-04       1.985665313265e+07       1.985604882051e+07       1.163734343430e+07       0.000000000000e+00       2.011818216399e+07       6.151898201699e+06 
       4.076458218771e-04       1.985644307480e+07       1.985583520170e+07       1.157029457739e+07       0.000000000000e+00       2.011787621172e+07       6.151828315323e+06 
       4.090430995741e-04       1.985623171233e+07       1.985562026192e+07       1.150317854822e+07       0.000000000000e+00       2.011756832603e+07       6.151758013685e+06 
       4.104448757652e-04       1.985601903668e+07       1.985540399256e+07       1.143599778549e+07       0.000000000000e+00       2.011725849385e+07       6.151687294215e+06 
       4.118511723174e-04       1.985580503924e+07       1.985518638497e+07       1.136875476055e+07       0.000000000000e+00       2.011694670203e+07       6.151616154331e+06 
       4.132620111779e-04       1.985558971135e+07       1.985496743044e+07       1.130145197748e+07       0.000000000000e+00       2.011663293732e+07       6.151544591430e+06 
       4.146774143742e-04       1.985537304428e+07       1.985474712021e+07       1.123409197320e+07       0.000000000000e+00       2.011631718641e+07       6.151472602897e+06 
       4.160974040136e-04       1.985515502926e+07       1.985452544545e+07       1.116667731760e+07       0.000000000000e+00       2.011599943586e+07       6.151400186100e+06 
       4.175220022832e-04       1.985493565745e+07       1.985430239730e+07       1.109921061364e+07       0.000000000000e+00       2.011567967217e+07       6.151327338391e+06 
       4.189512314496e-04       1.985471491996e+07       1.985407796682e+07       1.103169449742e+07       0.000000000000e+00       2.011535788173e+07       6.151254057107e+06 
       4.203851138588e-04       1.985449280785e+07       1.985385214504e+07       1.096413163831e+07       0.000000000000e+00       2.011503405086e+07       6.151180339569e+06 
       4.218236719360e-04       1.985426931211e+07       1.985362492291e+07       1.089652473900e+07       0.000000000000e+00       2.011470816577e+07       6.151106183079e+06 
       4.232669281853e-04       1.985404442368e+07       1.985339629133e+07       1.082887653558e+07       0.000000000000e+00       2.011438021259e+07       6.151031584928e+06 
       4.247149051897e-04       1.985381813346e+07       1.985316624115e+07       1.076118979763e+07       0.000000000000e+00       2.011405017735e+07       6.150956542387e+06 
       4.261676256104e-04       1.985359043226e+07       1.985293476316e+07       1.069346732825e+07       0.000000000000e+00       2.011371804598e+07       6.150881052712e+06 
       4.276251121869e-04       1.985336131085e+07       1.985270184810e+07       1.062571196414e+07       0.000000000000e+00       2.011338380433e+07       6.150805113143e+06 
       4.290873877370e-04       1.985313075996e+07       1.985246748664e+07       1.055792657561e+07       0.000000000000e+00       2.011304743817e+07       6.150728720902e+06 
       4.305544751557e-04       1.985289877022e+07       1.985223166940e+07       1.049011406664e+07       0.000000000000e+00       2.011270893314e+07       6.150651873198e+06 
       4.320263974158e-04       1.985266533225e+07       1.985199438696e+07       1.042227737492e+07       0.000000000000e+00       2.011236827481e+07       6.150574567220e+06 
       4.335031775671e-04       1.985243043657e+07       1.985175562980e+07       1.035441947183e+07       0.000000000000e+00       2.011202544865e+07       6.150496800143e+06 
       4.349848387361e-04       1.985219407368e+07       1.985151538838e+07       1.028654336246e+07       0.000000000000e+00       2.011168044003e+07       6.150418569123e+06 
       4.364714041260e-04       1.985195623399e+07       1.985127365310e+07       1.021865208564e+07       0.000000000000e+00       2.011133323424e+07       6.150339871302e+06 
       4.379628970162e-04       1.985171690786e+07       1.985103041428e+07       1.015074871388e+07       0.000000000000e+00       2.011098381646e+07       6.150260703804e+06 
       4.394593407616e-04       1.985147608560e+07       1.985078566220e+07       1.008283635339e+07       0.000000000000e+00       2.011063217177e+07       6.150181063736e+06 
       4.409607587929e-04       1.985123375746e+07       1.985053938708e+07       1.001491814404e+07       0.000000000000e+00       2.011027828517e+07       6.150100948189e+06 
       4.424671746159e-04       1.985098991362e+07       1.985029157907e+07       9.946997259315e+06       0.000000000000e+00       2.010992214155e+07       6.150020354236e+06 
       4.439786118110e-04       1.985074454422e+07       1.985004222827e+07       9.879076906242e+06       0.000000000000e+00       2.010956372570e+07       6.149939278935e+06 
       4.454950940330e-04       1.985049763931e+07       1.984979132474e+07       9.811160325370e+06       0.000000000000e+00       2.010920302232e+07       6.149857719324e+06 
       4.470166450107e-04       1.985024918891e+07       1.984953885844e+07       9.743250790669e+06       0.000000000000e+00       2.010884001602e+07       6.149775672426e+06 
       4.485432885463e-04       1.984999918297e+07       1.984928481930e+07       9.675351609449e+06       0.000000000000e+00       2.010847469129e+07       6.149693135249e+06 
       4.500750485153e-04       1.984974761137e+07       1.984902919719e+07       9.607466122271e+06       0.000000000000e+00       2.010810703254e+07       6.149610104779e+06 
       4.516119488656e-04       1.984949446395e+07       1.984877198191e+07       9.539597702829e+06       0.000000000000e+00       2.010773702407e+07       6.149526577988e+06 
       4.531540136176e-04       1.984923973047e+07       1.984851316321e+07       9.471749757838e+06       0.000000000000e+00       2.010736465008e+07       6.149442551831e+06 
       4.547012668631e-04       1.984898340064e+07       1.984825273078e+07       9.403925726893e+06       0.000000000000e+00       2.010698989468e+07       6.149358023243e+06 
       4.562537327654e-04       1.984872546411e+07       1.984799067424e+07       9.336129082329e+06       0.000000000000e+00       2.010661274187e+07       6.149272989146e+06 
       4.578114355586e-04       1.984846591046e+07       1.984772698316e+07       9.268363329060e+06       0.000000000000e+00       2.010623317555e+07       6.149187446440e+06 
       4.593743995467e-04       1.984820472923e+07       1.984746164705e+07       9.200632004404e+06       0.000000000000e+00       2.010585117953e+07       6.149101392010e+06 
       4.609426491038e-04       1.984794190988e+07       1.984719465536e+07       9.132938677900e+06       0.000000000000e+00       2.010546673751e+07       6.149014822724e+06 
       4.625162086730e-04       1.984767744181e+07       1.984692599747e+07       9.065286951109e+06       0.000000000000e+00       2.010507983308e+07       6.148927735430e+06 
       4.640951027660e-04       1.984741131436e+07       1.984665566272e+07       8.997680457397e+06       0.000000000000e+00       2.010469044975e+07       6.148840126961e+06 
       4.656793559627e-04       1.984714351683e+07       1.984638364037e+07       8.930122861707e+06       0.000000000000e+00       2.010429857090e+07       6.148751994131e+06 
       4.672689929103e-04       1.984687403842e+07       1.984610991962e+07       8.862617860319e+06       0.000000000000e+00       2.010390417984e+07       6.148663333737e+06 
       4.688640383231e-04       1.984660286830e+07       1.984583448963e+07       8.795169180587e+06       0.000000000000e+00       2.010350725974e+07       6.148574142557e+06 
       4.704645169814e-04       1.984632999556e+07       1.984555733948e+07       8.727780580669e+06       0.000000000000e+00       2.010310779370e+07       6.148484417353e+06 
       4.720704537315e-04       1.984605540925e+07       1.984527845820e+07       8.660455849235e+06       0.000000000000e+00       2.010270576471e+07       6.148394154867e+06 
       4.736818734842e-04       1.984577909833e+07       1.984499783476e+07       8.593198805165e+06       0.000000000000e+00       2.010230115563e+07       6.148303351825e+06 
       4.752988012152e-04       1.984550105172e+07       1.984471545805e+07       8.526013297224e+06       0.000000000000e+00       2.010189394924e+07       6.148212004934e+06 
       4.769212619635e-04       1.984522125827e+07       1.984443131693e+07       8.458903203728e+06       0.000000000000e+00       2.010148412823e+07       6.148120110884e+06 
       4.785492808312e-04       1.984493970677e+07       1.984414540018e+07       8.391872432188e+06       0.000000000000e+00       2.010107167515e+07       6.148027666346e+06 
       4.801828829827e-04       1.984465638594e+07       1.984385769651e+07       8.324924918936e+06       0.000000000000e+00       2.010065657246e+07       6.147934667972e+06 
       4.818220936440e-04       1.984437128444e+07       1.984356819460e+07       8.258064628741e+06       0.000000000000e+00       2.010023880252e+07       6.147841112400e+06 
       4.834669381017e-04       1.984408439089e+07       1.984327688304e+07       8.191295554398e+06       0.000000000000e+00       2.009981834759e+07       6.147746996244e+06 
       4.851174417027e-04       1.984379569382e+07       1.984298375037e+07       8.124621716306e+06       0.000000000000e+00       2.009939518981e+07       6.147652316105e+06 
       4.867736298532e-04       1.984350518170e+07       1.984268878507e+07       8.058047162025e+06       0.000000000000e+00       2.009896931123e+07       6.147557068562e+06 
       4.884355280178e-04       1.984321284295e+07       1.984239197557e+07       7.991575965817e+06       0.000000000000e+00       2.009854069377e+07       6.147461250179e+06 
       4.901031617189e-04       1.984291866593e+07       1.984209331021e+07       7.925212228161e+06       0.000000000000e+00       2.009810931927e+07       6.147364857498e+06 
       4.917765565356e-04       1.984262263893e+07       1.984179277730e+07       7.858960075260e+06       0.000000000000e+00       2.009767516944e+07       6.147267887046e+06 
       4.934557381035e-04       1.984232475017e+07       1.984149036506e+07       7.792823658520e+06       0.000000000000e+00       2.009723822591e+07       6.147170335331e+06 
       4.951407321128e-04       1.984202498781e+07       1.984118606168e+07       7.726807154014e+06       0.000000000000e+00       2.009679847019e+07       6.147072198840e+06 
       4.968315643087e-04       1.984172333997e+07       1.984087985526e+07       7.660914761923e+06       0.000000000000e+00       2.009635588367e+07       6.146973474044e+06 
       4.985282604893e-04       1.984141979468e+07       1.984057173386e+07       7.595150705960e+06       0.000000000000e+00       2.009591044765e+07       6.146874157395e+06 
       5.002308465055e-04       1.984111433992e+07       1.984026168547e+07       7.529519232771e+06       0.000000000000e+00       2.009546214332e+07       6.146774245327e+06 
       5.019393482599e-04       1.984080696361e+07       1.983994969802e+07       7.464024611319e+06       0.000000000000e+00       2.009501095176e+07       6.146673734254e+06 
       5.036537917057e-04       1.984049765360e+07       1.983963575938e+07       7.398671132242e+06       0.000000000000e+00       2.009455685395e+07       6.146572620573e+06 
       5.053742028457e-04       1.984018639767e+07       1.983931985736e+07       7.333463107195e+06       0.000000000000e+00       2.009409983075e+07       6.146470900661e+06 
       5.071006077317e-04       1.983987318356e+07       1.983900197970e+07       7.268404868167e+06       0.000000000000e+00       2.009363986292e+07       6.146368570877e+06 
       5.088330324630e-04       1.983955799894e+07       1.983868211409e+07       7.203500766780e+06       0.000000000000e+00       2.009317693110e+07       6.146265627561e+06 
       5.105715031860e-04       1.983924083140e+07       1.983836024816e+07       7.138755173562e+06       0.000000000000e+00       2.009271101585e+07       6.146162067036e+06 
       5.123160460925e-04       1.983892166848e+07       1.983803636948e+07       7.074172477200e+06       0.000000000000e+00       2.009224209759e+07       6.146057885604e+06 
       5.140666874192e-04       1.983860049768e+07       1.983771046555e+07       7.009757083773e+06       0.000000000000e+00       2.009177015666e+07       6.145953079548e+06 
       5.158234534462e-04       1.983827730640e+07       1.983738252381e+07       6.945513415957e+06       0.000000000000e+00       2.009129517326e+07       6.145847645135e+06 
       5.175863704964e-04       1.983795208199e+07       1.983705253165e+07       6.881445912216e+06       0.000000000000e+00       2.009081712751e+07       6.145741578611e+06 
       5.193554649340e-04       1.983762481176e+07       1.983672047639e+07       6.817559025961e+06       0.000000000000e+00       2.009033599941e+07       6.145634876204e+06 
       5.211307631634e-04       1.983729548293e+07       1.983638634530e+07       6.753857224690e+06       0.000000000000e+00       2.008985176885e+07       6.145527534123e+06 
       5.229122916283e-04       1.983696408266e+07       1.983605012558e+07       6.690344989107e+06       0.000000000000e+00       2.008936441562e+07       6.145419548556e+06 
       5.247000768105e-04       1.983663059808e+07       1.983571180437e+07       6.627026812214e+06       0.000000000000e+00       2.008887391939e+07       6.145310915677e+06 
       5.264941452285e-04       1.983629501621e+07       1.983537136876e+07       6.563907198381e+06       0.000000000000e+00       2.008838025973e+07       6.145201631636e+06 
       5.282945234365e-04       1.983595732405e+07       1.983502880577e+07       6.500990662393e+06       0.000000000000e+00       2.008788341610e+07       6.145091692568e+06 
       5.301012380230e-04       1.983561750852e+07       1.983468410238e+07       6.438281728470e+06       0.000000000000e+00       2.008738336785e+07       6.144981094586e+06 
       5.319143156098e-04       1.983527555648e+07       1.983433724547e+07       6.375784929272e+06       0.000000000000e+00       2.008688009422e+07       6.144869833787e+06 
       5.337337828508e-04       1.983493145472e+07       1.983398822191e+07       6.313504804864e+06       0.000000000000e+00       2.008637357435e+07       6.144757906245e+06 
       5.355596664304e-04       1.983458518999e+07       1.983363701847e+07       6.251445901674e+06       0.000000000000e+00       2.008586378726e+07       6.144645308020e+06 
       5.373919930623e-04       1.983423674897e+07       1.983328362189e+07       6.189612771417e+06       0.000000000000e+00       2.008535071186e+07       6.144532035149e+06 
       5.392307894883e-04       1.983388611826e+07       1.983292801884e+07       6.128009969995e+06       0.000000000000e+00       2.008483432697e+07       6.144418083652e+06 
       5.410760824773e-04       1.983353328444e+07       1.983257019593e+07       6.066642056376e+06       0.000000000000e+00       2.008431461129e+07       6.144303449530e+06 
       5.429278988230e-04       1.983317823399e+07       1.983221013970e+07       6.005513591447e+06       0.000000000000e+00       2.008379154341e+07       6.144188128764e+06 
       5.447862653437e-04       1.983282095335e+07       1.983184783666e+07       5.944629136843e+06       0.000000000000e+00       2.008326510181e+07       6.144072117317e+06 
       5.466512088799e-04       1.983246142890e+07       1.983148327325e+07       5.883993253749e+06       0.000000000000e+00       2.008273526488e+07       6.143955411131e+06 
       5.485227562935e-04       1.983209964695e+07       1.983111643584e+07       5.823610501682e+06       0.000000000000e+00       2.008220201087e+07       6.143838006132e+06 
       5.504009344663e-04       1.983173559376e+07       1.983074731075e+07       5.763485437246e+06       0.000000000000e+00       2.008166531796e+07       6.143719898225e+06 
       5.522857702984e-04       1.983136925553e+07       1.983037588426e+07       5.703622612859e+06       0.000000000000e+00       2.008112516419e+07       6.143601083297e+06 
       5.541772907066e-04       1.983100061839e+07       1.983000214256e+07       5.644026575466e+06       0.000000000000e+00       2.008058152752e+07       6.143481557215e+06 
       5.560755226234e-04       1.983062966843e+07       1.982962607182e+07       5.584701865215e+06       0.000000000000e+00       2.008003438578e+07       6.143361315827e+06 
